,unnamed:_0,tender_id,tender_externalreference,tender_title,work_description,tender_category,tender_type,form_of_contract,product_category,is_multi_currency_allowed_for_boq,allow_two_stage_bidding,independent_external_monitor/remarks,published_date,pre_bid_meeting_date,bid_validity_days,should_allow_nda_tender,allow_preferential_bidder,payment_mode,bid_opening_date,organisation_chain,location,pincode,no_of_bids_received,tender_value_in_rupees,bidder_name,awarded_value,status,contract_date,tender_stage,department,is_flood_tender,positive_keywords_dict,negative_keywords_dict,season,scheme,erosion,roads_bridges_embkt,response_type,flood_response_-_subhead,month,tender_district_externalreference,tender_district_title_description,tender_district_location,btc_flag,district_finalised,tender_villages,tender_block,tender_subdistrict,tender_revenueci,tender_revenueci_location,hq_flag,revenue_circle_finalised
11,892,2020_DoWR_16271_2,HAILAKANDI/2019-20/SOPD-FDR/II,Reconstruction of breach like damaged dyke along L/B of river Katakhal from Sahabadpur to Mohammadpur including protection measures RETENDER,Reconstruction of breach like damaged dyke along L/B of river Katakhal from Sahabadpur to Mohammadpur including protection measures,Works,Open Tender,Works,Civil Works,No,No,NA ,29-Apr-2020 06:00 PM,NA ,180.0,No ,No,Online,07-May-2020 02:00 PM,Department of Water Resources||Chief Engineer - DoWR,Hailakandi,788152.0,3.0,121234504.0,JYOTI CONSTRO COMMERCIALS-RAJU CHOUDHURY JV,95220407.84,Accepted-AOC,20-Jul-2020,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 2, 'Culvert': 0, 'Sluice': 0, 'Dyke': 2, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,SOPD,False,True,Repair and Restoration,{'reconstruction': 2},2020_07,HAILAKANDI,,HAILAKANDI,False,HAILAKANDI,,HAILAKANDI,Hailakandi,Hailakandi,Hailakandi,True,Hailakandi
12,899,2020_DoWR_16658_2,HAILAKANDI/2019-20/SDRF/I,Immediate measures to dyke along L/B of Katakhal from Gaglacherra to Nutanbazar for restoration of breach like damages occurred at BamunLekai for 2019-20 (Under SDRF). RETENDER,Immediate measures to dyke along L/B of Katakhal from Gaglacherra to Nutanbazar for restoration of breach like damages occurred at BamunLekai for 2019-20 (Under SDRF).,Works,Open Tender,Works,Civil Works,No,No,NA ,29-Apr-2020 06:00 PM,NA ,180.0,No ,No,Online,07-May-2020 02:00 PM,Department of Water Resources||Chief Engineer - DoWR,Hailakandi,788155.0,3.0,14999860.0,DILWAR HUSSAIN LASKAR,12306365.18,Rejected-AOC,28-Jul-2020,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 3, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 2, 'Culvert': 0, 'Sluice': 0, 'Dyke': 2, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 2, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,SDRF,False,True,Repair and Restoration,{'restoration': 2},2020_07,HAILAKANDI,,HAILAKANDI,False,HAILAKANDI,,HAILAKANDI,Hailakandi,Hailakandi,Hailakandi,True,Hailakandi
13,1033,2020_PWD_18197_8,T/CC/ETN/SIL/2020-21/943(T),SE/ALG/SOPD-G/20-21/8,Construction of 2x5.0Mx5.0M Box Cell Culvert over Kuria Nallha at Barni Breach GP under Hailakandi District Territorial Road Division under SOPD-G for the year 2020-21.,Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,27-Jul-2020 09:00 AM,NA ,180.0,No ,No,Offline,10-Aug-2020 03:10 PM,Public Works Roads Department,Hailakandi,788801.0,2.0,6016277.0,M/S BUILD VALLEY,5715463.0,Not Admitted-Fee/PreQual/Technical,16-Sep-2020,AOC,Public Works Roads Department,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 1, 'Culvert': 1, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,SOPD,False,True,Others,,2020_09,,HAILAKANDI,HAILAKANDI,False,HAILAKANDI,,HAILAKANDI,Hailakandi,Hailakandi,Hailakandi,True,Hailakandi
14,1099,2020_DoWR_16728_2,HAILAKANDI/2019-20/SDRF/II,Immediate measures for restoration of damages on L/B of river Katakhal at Mohammedpur area for the year 2019-20 under SDRF RETENDER,Immediate measures for restoration of damages on L/B of river Katakhal at Mohammedpur area for the year 2019-20 under SDRF,Works,Open Tender,Works,Civil Works,No,No,NA ,19-Mar-2020 06:00 PM,NA ,180.0,No ,No,Online,30-Apr-2020 02:00 PM,Department of Water Resources||Chief Engineer - DoWR,Hailakandi,788152.0,3.0,23999975.0,CMCASSOCIATESNURULISLAM JV,23519924.75,Accepted-AOC,02-Nov-2020,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 3, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 2, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,SDRF,False,False,Repair and Restoration,{'restoration': 2},2020_11,HAILAKANDI,,HAILAKANDI,False,HAILAKANDI,,HAILAKANDI,Hailakandi,Hailakandi,Hailakandi,True,Hailakandi
15,1107,2020_DoWR_17973_1,HKD/2020-21/CMSPLPKG/1,Anti-erosion measures to protect Sahabad Rongpur village area from the erosion of river Katakhal on its L/B Ph-II (Under C M special package),Anti-erosion measures to protect Sahabad Rongpur village area from the erosion of river Katakhal on its L/B Ph-II (Under C M special package),Works,Open Tender,Works,Civil Works,No,No,NA ,18-Jun-2020 02:15 PM,NA ,180.0,No ,No,Online,15-Jul-2020 02:00 PM,Department of Water Resources||Chief Engineer - DoWR,SAHABAD,788163.0,3.0,19999819.0,RANJAN DAS-MEHBUB AHMED LASKAR JV,17219698.85,Rejected-AOC,04-Nov-2020,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 4, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,,True,False,Immediate Measures,{'package': 2},2020_11,HAILAKANDI,,,False,HAILAKANDI,"'SAHABAD', 'RONGPUR', 'Rongpur'",HAILAKANDI,Algapur,Hailakandi,,False,Hailakandi
16,1108,2020_DoWR_17977_1,HKD/2020-21/CMSPLPKG/3,Improvement of dyke along both bank of river Sonacherra and Balicherra from Dwarbond to Chotojalenga Ph-I (Under C.M. Special package),Improvement of dyke along both bank of river Sonacherra and Balicherra from Dwarbond to Chotojalenga Ph-I (Under C.M. Special package),Works,Open Tender,Works,Civil Works,No,No,NA ,18-Jun-2020 06:30 PM,NA ,180.0,No ,No,Online,15-Jul-2020 02:00 PM,Department of Water Resources||Chief Engineer - DoWR,"CHOTOJALENGA, HAILAKANDI",788113.0,3.0,19817800.0,GULGULIA TRADE CORPORATION,16250571.34,Rejected-AOC,17-Nov-2020,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 2, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,,False,True,Repair and Restoration,{'improvement': 2},2020_11,HAILAKANDI,,HAILAKANDI,False,HAILAKANDI,,,,,Hailakandi,True,Hailakandi
17,1109,2020_DoWR_17978_1,HKD/2020-21/CMSPLPKG/4,R/S to dyke along R/B of river Katakhal from Burniebrease T.E. to Burniepar Ferryghat for 2019-20 (Under C.M. Special package),R/S to dyke along R/B of river Katakhal from Burniebrease T.E. to Burniepar Ferryghat for 2019-20 (Under C.M. Special package),Works,Open Tender,Works,Civil Works,No,No,NA ,18-Jun-2020 06:55 PM,NA ,180.0,No ,No,Online,15-Jul-2020 02:00 PM,Department of Water Resources||Chief Engineer - DoWR,"BURNIEBREASE T.E., HAILAKANDI",788801.0,3.0,19999629.0,DILWAR HUSSAIN LASKAR,14409625.33,Accepted-AOC,05-Nov-2020,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 2, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,,False,True,Repair and Restoration,{'r s': 2},2020_11,HAILAKANDI,,HAILAKANDI,False,HAILAKANDI,,,,,Hailakandi,True,Hailakandi
18,1138,2020_PWD_16002_162,CE/Maint/A.D./404/2019/2,"Hai/AD19-20/01 Infrastructure upgradation grant to Tourist/ Historical places at Badsha Bari, Katlicherra, Hailakandi under Asom Darshan for 2019-20. (ICBP from Ch 1000.00m to Ch2370.00m including one 6.00m Span Slab Culvert atCh 8.00m and Routine","Hai/AD19-20/01 Infrastructure upgradation grant to Tourist/ Historical places at Badsha Bari, Katlicherra, Hailakandi under Asom Darshan for 2019-20. (ICBP from Ch 1000.00m to Ch2370.00m including one 6.00m Span Slab Culvert atCh 8.00m and Routine",Works,Open Tender,Item Rate,Civil Works,No,No,NA ,25-Jan-2020 06:00 PM,28-Jan-2020 12:00 PM ,180.0,No ,No,Offline,06-Feb-2020 02:00 PM,Public Works Roads Department,Hailakandi,781003.0,2.0,17785000.0,FAKAR UDDIN LASKAR,16006500.0,Rejected-AOC,09-Dec-2020,AOC,Public Works Roads Department,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 2, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,,False,True,Repair and Restoration,{'upgradation': 2},2020_12,,HAILAKANDI,HAILAKANDI,False,HAILAKANDI,'KATLICHERRA',KATLICHERRA,Hailakandi,Hailakandi,Hailakandi,True,Hailakandi
19,1157,2020_DoWR_19045_1,HAILAKANDI/2019-20/RIDF/I,A/E measures at Matijuri Bazar area from the erosion of river Katakhal on its left bank.,A/E measures at Matijuri Bazar area from the erosion of river Katakhal on its left bank.,Works,Open Tender,Works,Civil Works,No,No,NA ,20-Oct-2020 06:00 PM,NA ,180.0,No ,No,Online,11-Nov-2020 02:00 PM,Department of Water Resources||Chief Engineer - DoWR,Hailakandi,788151.0,2.0,34537379.0,AMZAD HUSSAIN LASKAR-ZIAUR RAHMAN BARBHUIYA JV,31081944.36,Accepted-AOC,16-Jan-2021,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 2, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 2, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Post-Monsoon,RIDF,True,False,Others,,2021_01,HAILAKANDI,,HAILAKANDI,False,HAILAKANDI,"'MATIJURI', 'Matijuri'",HAILAKANDI,Hailakandi,Hailakandi,Hailakandi,True,Hailakandi
20,1431,2021_DoWR_20084_2,HKD/2020-21/SDRF/1,Immediate measures to the dyke along L/B of river Katakhal from Bishnupur to Gaglacherra for restoration of damages occurred at Jushnabad part-II under SDRF for 2020-21,Immediate measures to the dyke along L/B of river Katakhal from Bishnupur to Gaglacherra for restoration of damages occurred at Jushnabad part-II under SDRF for 2020-21,Works,Open Tender,Works,Civil Works,No,No,NA ,19-May-2021 04:40 PM,NA ,180.0,No ,No,Online,19-Jun-2021 02:00 PM,Department of Water Resources||Chief Engineer - DoWR,Jushnabad Pt-II,788781.0,2.0,10499685.0,ABDUL ALIM-RFCC(JV),9917247.19,Accepted-AOC,30-Jul-2021,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 3, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 2, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 2, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,SDRF,False,True,Repair and Restoration,{'restoration': 2},2021_08,HAILAKANDI,,,False,HAILAKANDI,"'BISHNUPUR', 'Bishnupur'",LALA,Hailakandi,Lala,,False,Lala
21,1784,2022_PWD_23953_10,CE/Commn/30/RIDF-27/21-22/Ph-2,RE/RIDF-XXVII/ Hailakandi /1,Construction of embankment cum road along left bank of river Katakhal from Bishnupur to Gaglacherra Ch 2850m to 5850m under RIDF - XXVII of NABARD for the year 2021-22 Length 3.00Km,Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,04-Jan-2022 09:00 AM,NA ,180.0,No ,No,Offline,24-Jan-2022 02:30 PM,Public Works Roads Department||CE PWD(R) - PWD||Traffic Engineering Cell - PWD,Hailakandi,788151.0,2.0,50988000.0,BINNI CONSTRUCTION,45889200.0,Rejected-AOC,25-Jul-2022,AOC,Public Works Roads Department||CE PWD(R) - PWD||Traffic Engineering Cell - PWD,True,"{'Flood': 0, 'Embankment': 1, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,RIDF,False,True,Others,,2022_07,,HAILAKANDI,HAILAKANDI,False,HAILAKANDI,"'BISHNUPUR', 'Bishnupur'",HAILAKANDI,Hailakandi,Hailakandi,Hailakandi,True,Hailakandi
22,1787,2022_PWD_23953_14,CE/Commn/30/RIDF-27/21-22/Ph-2,RE/RIDF-XXVII/ Algapur /1,Construction of embankment cum road along L/B of Dhaleswari from Dhalidhar grant to Dhalidhar Village under RIDF-XXVII of NABARD for the year 2021-22 (Length 3.35km),Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,04-Jan-2022 09:00 AM,NA ,180.0,No ,No,Offline,24-Jan-2022 02:30 PM,Public Works Roads Department||CE PWD(R) - PWD||Traffic Engineering Cell - PWD,Algapur,788101.0,2.0,44955000.0,ABDUL GOFUR CHOUDHURY,44954500.0,Accepted-AOC,16-Jul-2022,AOC,Public Works Roads Department||CE PWD(R) - PWD||Traffic Engineering Cell - PWD,True,"{'Flood': 0, 'Embankment': 1, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,RIDF,False,True,Others,,2022_07,,HAILAKANDI,HAILAKANDI,False,HAILAKANDI,'ALGAPUR',ALGAPUR,Algapur,Algapur,Algapur,False,Algapur
23,1837,2022_PWD_23953_13,CE/Commn/30/RIDF-27/21-22/Ph-2,RE/RIDF-XXVII/ Katlicherra /1,Construction of embankment cum road along L/B of Katakhal from Sahabad to Mohammedpur part I under RIDF - XXVII of NABARD for the year 2021-22 Length 2.850Km,Works,Open Tender,Item Rate,Civil Works – Roads,No,No,NA ,04-Jan-2022 09:00 AM,NA ,180.0,No ,No,Offline,24-Jan-2022 02:30 PM,Public Works Roads Department||CE PWD(R) - PWD||Traffic Engineering Cell - PWD,Katlichara,788161.0,2.0,48442000.0,Altaf Hussain Laskar,43597800.0,Rejected-AOC,23-Aug-2022,AOC,Public Works Roads Department||CE PWD(R) - PWD||Traffic Engineering Cell - PWD,True,"{'Flood': 0, 'Embankment': 1, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,RIDF,False,True,Others,,2022_08,,,HAILAKANDI,False,HAILAKANDI,"'KATLICHERRA', 'SAHABAD'",KATLICHERRA,Lala,Katlichara,Katlichara,False,Katlichara
24,1927,2022_PWRDW_25569_1,CE/APART/49/2022/14,Bipincherra PMGSY road culvert to Tekata in Hailakandi District,"APART/NOCP/ROADS/HKD-01 Construction of road from Bipincherra PMGSY road culvert to Tekata of Telicherra Non Cadastral (NC) village, Vernerpur Mouza in Hailakandi District (length 3 KM) under APART",Works,Open Tender,Lump-sum,Civil Works – Roads,No,No,NA ,18-May-2022 09:00 AM,30-May-2022 11:00 AM ,90.0,No ,No,Online,24-Jun-2022 02:30 PM,Public Works Roads Department-Externally Aided Project||Public Works Road Department- World Bank Funded Tenders,Hailakandi,788161.0,2.0,44992000.0,Ajanta Kalita,34485855.0,Accepted-AOC,04-Nov-2022,AOC,Public Works Roads Department-Externally Aided Project||Public Works Road Department- World Bank Funded Tenders,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 2, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Monsoon,,False,True,Others,,2022_11,,HAILAKANDI,HAILAKANDI,False,HAILAKANDI,"'BIPINCHERRA', 'Bipincherra'",HAILAKANDI,Hailakandi,Hailakandi,Hailakandi,True,Hailakandi
26,1991,2023_DoWR_29016_1,HAILAKANDI/2022-23/DW/I,ANTI EROSION MEASURES TO PROTECT SUB-STATION OF WATER SUPPLY MEGA PROJECT AT MOHANPUR ON THE L/B OF RIVER KATAKHAL,ANTI EROSION MEASURES TO PROTECT SUB-STATION OF WATER SUPPLY MEGA PROJECT AT MOHANPUR ON THE L/B OF RIVER KATAKHAL,Works,Open Tender,Works,Civil Works,No,No,NA ,25-Jan-2023 06:30 PM,NA ,180.0,No ,No,Online,03-Feb-2023 03:00 PM,Department of Water Resources||Chief Engineer - DoWR,Hailakandi,788152.0,2.0,11765647.0,ACME (INDIA),10589082.0,Rejected-Technical,14-Feb-2023,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 2, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,,True,False,Others,,2023_02,HAILAKANDI,,HAILAKANDI,False,HAILAKANDI,'MOHANPUR',HAILAKANDI,Hailakandi,Hailakandi,Hailakandi,True,Hailakandi
27,2003,2022_DoWR_25467_1,HAILAKANDI/2021-22/SOPD-FDR/2,"A/E measures to protect road cum embankment at Uttar Narainpur Pt-III, IV and Singhapur area of Kalinagar Pt-IV from the erosion of river Katakhal on its L/B.","A/E measures to protect road cum embankment at Uttar Narainpur Pt-III, IV and Singhapur area of Kalinagar Pt-IV from the erosion of river Katakhal on its L/B.",Works,Open Tender,Works,Civil Works,No,No,NA ,09-May-2022 06:00 PM,NA ,180.0,No ,No,Online,31-May-2022 02:00 PM,Department of Water Resources||Chief Engineer - DoWR,Singhapur and Narainpur,788801.0,2.0,60812443.0,DEEPAK KUMAR SINHA,54731199.0,Rejected-AOC,02-Feb-2023,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 2, 'embkt': 0, 'Relief': 0, 'Erosion': 2, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 0, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 2, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,SOPD,True,True,Others,,2023_03,HAILAKANDI,,,False,HAILAKANDI,"'NARAINPUR', 'KALINAGAR'",HAILAKANDI,Hailakandi,Hailakandi,,False,Hailakandi
28,2004,2022_DoWR_25470_2,HAILAKANDI/2021-22/SOPD-ODS/3,Dyke along R/B of river Katakhal from Mohadevtilla to Rupacherra Bunglowtilla at Rupacherra village.,Dyke along R/B of river Katakhal from Mohadevtilla to Rupacherra Bunglowtilla at Rupacherra village.,Works,Open Tender,Works,Civil Works,No,No,NA ,06-Jan-2023 02:00 PM,NA ,180.0,No ,No,Online,17-Jan-2023 02:00 PM,Department of Water Resources||Chief Engineer - DoWR,RUPACHERRA VILLAGE,788161.0,2.0,47294873.0,ANJALI CONSTRUCTION,42565386.0,Not Admitted-Fee/PreQual/Technical,22-Feb-2023,AOC,Department of Water Resources||Chief Engineer - DoWR,True,"{'Flood': 0, 'Embankment': 0, 'embkt': 0, 'Relief': 0, 'Erosion': 0, 'SDRF': 0, 'Inundation': 0, 'Hydrology': 0, 'Silt': 0, 'Siltation': 0, 'Bund': 0, 'Trench': 0, 'Breach': 0, 'Culvert': 0, 'Sluice': 0, 'Dyke': 2, 'Storm water drain': 0, 'Emergency': 0, 'Immediate': 0, 'IM': 0, 'AE': 0, 'A E': 0, 'AAPDA MITRA': 0}","{'Floodlight': 0, 'Flood Light': 0, 'GAS': 0, 'FIFA': 0, 'pipe': 0, 'pipes': 0, 'covid': 0}",Pre-Monsoon,SOPD,False,True,Others,,2023_03,HAILAKANDI,,,False,HAILAKANDI,,HAILAKANDI,Hailakandi,Hailakandi,,False,Hailakandi
