tender_id,tender_externalreference,tender_title,work_description,tender_category,tender_type,form_of_contract,product_category,is_multi_currency_allowed_for_boq,allow_two_stage_bidding,independent_external_monitor/remarks,published_date,pre_bid_meeting_date,bid_validity(days),should_allow_nda_tender,allow_preferential_bidder,payment_mode,bid_opening_date,organisation_chain,location,pincode,no_of_bids_received,tender_value_in_₹,bidder_name,awarded_value,status,contract_date_:,department,matched_categories,matched_keywords,intent_tag,is_coastal_district,is_drought_district
2021_OLIC_66648_6,OLIC-BPT-08/2020-21,NEW REVIVAL DEFUNCT LIPs WORK INSTALLATION AND ENERGISATION OF DHANRAMAL OF LIPs UNDER NARLA BLOCK IN KALAHANDI DISTRICT,"Construction of Head works, Distribution System and energisation including power supply work",Works,Open Tender,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,24-Feb-2021 09:00 AM,NA ,365.0,No ,No,Online,09-Mar-2021 11:00 AM,Orissa Lift Irrigation Corporation||LI Western Circle Bhawanipatna||LI Division Bhawanipatna,"NARLA, Dist. Kalahandi",766001.0,1.0,,"M/S SHIVANI INFRASTRUCTURE AND SUPPLIERS, PROP. YASH AGRAWAL","888,163",Accepted-AOC,02-Oct-2021,Orissa Lift Irrigation Corporation||LI Western Circle Bhawanipatna||LI Division Bhawanipatna,C2_Irrigation,irrigation|lift irrigation,Mitigation,False,False
2021_OPEPA_69938_150,DPC/SS/5OF2021-21,Improvement of Infrastructure Civil Electrical PH Repair Renovation in the School ALEXANDER NODAL UP SCHOOL UNDER BIRAMITRAPUR MPL,Improvement of Infrastructure Civil Electrical PH Repair Renovation in the School ALEXANDER NODAL UP SCHOOL UNDER BIRAMITRAPUR MPL,Works,Open Tender,Percentage,Civil Works - Buildings,No,No,NA ,28-Jul-2021 03:00 PM,NA ,90.0,No ,No,Online,13-Aug-2021 10:00 AM,OPEPA Bhubaneswar||Samagra Shiksha Sundargarh,SUNDARGARH,770001.0,2.0,"1,11,16,255",ETWA BECK,"9,982,397.55",Accepted-AOC,22-Oct-2021,OPEPA Bhubaneswar||Samagra Shiksha Sundargarh,C1_WaterConservation,mit,DamageResponse,False,False
2021_OSAMB_70753_1,Bid Identification No. 01 of 2021-22,Construction of PGCI covershed in various PPPC and Market yards under Gaisilat Block,covershed and building works,Works,Open Tender,Percentage,Civil Works - Buildings,No,No,NA ,02-Sep-2021 02:00 PM,NA ,90.0,No ,No,Online,18-Sep-2021 11:00 AM,Odisha State Agricultural Marketing Board||RMC Padampur,Different Makret yards and PPC under Gaisilat Bloc,768037.0,2.0,"1,08,57,884",ABAKASH MISHRA,"9,772,107",Accepted-AOC,04-Oct-2021,Odisha State Agricultural Marketing Board||RMC Padampur,C2_Irrigation,rmc,Unknown,False,False
2021_OSAMB_70754_1,Bid Identification No.01 of 2021-22,Construciton of PGCI covershed in various PPC and Market yards under Jharbandh Block,Covershed and building works,Works,Open Tender,Percentage,Civil Works - Buildings,No,No,NA ,02-Sep-2021 02:00 PM,NA ,90.0,No ,No,Online,18-Sep-2021 11:00 AM,Odisha State Agricultural Marketing Board||RMC Padampur,Different market yards and PPC under Jharbandh,768042.0,2.0,"2,70,72,818",ABAKASH MISHRA,"26,739,823",Accepted-AOC,04-Oct-2021,Odisha State Agricultural Marketing Board||RMC Padampur,C2_Irrigation,rmc,Unknown,False,False
2021_OSAMB_70755_1,Bid Identification No. 01 of 2021-22,Construction of PGCI covershed in various PPC and market yards under Paikmal Block,Covershed and Building works,Works,Open Tender,Percentage,Civil Works - Buildings,No,No,NA ,02-Sep-2021 02:00 PM,NA ,90.0,No ,No,Online,18-Sep-2021 11:00 AM,Odisha State Agricultural Marketing Board||RMC Padampur,Different PPC and MY under Paikmal Block,768039.0,2.0,"1,72,70,498",ABAKASH MISHRA,"16,982,081",Accepted-AOC,04-Oct-2021,Odisha State Agricultural Marketing Board||RMC Padampur,C2_Irrigation,rmc,Unknown,False,False
2021_OSAMB_70756_1,Bid Identification No.01 of 2021-22,Construction of PGCI covershed in various PPC and Market Yards under Rajborasambar Block,Covershed and Building works,Works,Open Tender,Percentage,Civil Works - Buildings,No,No,NA ,02-Sep-2021 02:00 PM,NA ,90.0,No ,No,Online,18-Sep-2021 11:00 AM,Odisha State Agricultural Marketing Board||RMC Padampur,Different MY and PPC under Rajborasambar block,768036.0,2.0,"1,27,10,496",ABAKASH MISHRA,"11,439,574",Accepted-AOC,04-Oct-2021,Odisha State Agricultural Marketing Board||RMC Padampur,C2_Irrigation,rmc,Unknown,False,False
2021_PHEO_69561_1,SEPHSBP-03(2)/2021-22 Dt. 25.06.2021,Improvement of Water Supply with construction of GSR and ancillary arrangement for water supply to Rairakhol Town under State Plan 2020-21,Improvement of Water Supply with construction of GSR and ancillary arrangement for water supply to Rairakhol Town under State Plan 2020-21,Works,National Competitive Bid,Percentage,Civil Works - Water Works,No,No,NA ,17-Jul-2021 11:00 AM,NA ,180.0,No ,No,Online,03-Aug-2021 11:30 AM,PHEO||SEPH-CIRCLE-SAMBALPUR||EEPH-DIVN-SAMBALPUR,Rairakhol,768106.0,2.0,,DILLIP KUMAR BEHERA,"5,680,211",Accepted-AOC,28-Oct-2021,PHEO||SEPH-CIRCLE-SAMBALPUR||EEPH-DIVN-SAMBALPUR,C2_Irrigation,gsr,Mitigation,False,False
2021_PHEO_69805_1,10-2/03/SPH(C)/ 2021 -22 dt. 08.07.2021,Providing potable drinking water by raising of platform of hand pump tube well during exigency like flood in Aska NAC under 13-4215,Providing potable drinking water by raising of platform of hand pump tube well during exigency like flood in Aska NAC under 13-4215,Works,National Competitive Bid,Percentage,Civil Works - Water Works,No,No,NA ,16-Jul-2021 12:00 PM,NA ,120.0,No ,No,Online,02-Aug-2021 11:30 AM,PHEO||SEPH-CIRCLE-BERHAMPUR||EEPH-DIVN-CHHATRAPUR,Aska,761110.0,1.0,,KUNA SETHI,"1,868,472",Accepted-AOC,26-Oct-2021,PHEO||SEPH-CIRCLE-BERHAMPUR||EEPH-DIVN-CHHATRAPUR,C2_Irrigation,tube well,Mitigation,False,False
2021_PHEO_69809_1,10-1/03/SPH(C)/ 2021 -22 dt. 08.07.2021,Providing potable drinking water by raising of platform of hand pump tube well during exigency like flood in Purusottampur NAC under 13-4215,Providing potable drinking water by raising of platform of hand pump tube well during exigency like flood in Purusottampur NAC under 13-4215,Works,National Competitive Bid,Percentage,Civil Works - Water Works,No,No,NA ,16-Jul-2021 01:00 PM,NA ,120.0,No ,No,Online,02-Aug-2021 11:30 AM,PHEO||SEPH-CIRCLE-BERHAMPUR||EEPH-DIVN-CHHATRAPUR,Purusottampur,761018.0,1.0,,Baburam Behera,"1,908,235",Accepted-AOC,26-Oct-2021,PHEO||SEPH-CIRCLE-BERHAMPUR||EEPH-DIVN-CHHATRAPUR,C2_Irrigation,tube well,Mitigation,False,False
2018_OLIC_49506_2,EEOLICSBP-14/2018-19,"Installation Rajpur-III, Purunacharmal and Lakhanpur L.I.P. under Lakhanpur Block in Jharsuguda District","Installation Rajpur-III, Purunacharmal and Lakhanpur L.I.P. under Lakhanpur Block in Jharsuguda District",Works,Open Tender,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,19-Sep-2018 10:00 AM,NA ,120.0,No ,No,Online,11-Oct-2018 11:00 AM,Orissa Lift Irrigation Corporation||LI Northern Circle Sambalpur||LI Division Sambalpur,Lakhanpur,768001.0,2.0,"62,74,963",SUDHIR KUMAR SAIDEO,"6,275,062.08",Accepted-AOC,15-Sep-2021,Orissa Lift Irrigation Corporation||LI Northern Circle Sambalpur||LI Division Sambalpur,C2_Irrigation,irrigation|l.i.|lift irrigation,Mitigation,False,False
2019_IDCO_56692_1,PC/EST/E-22/2019-20,"Supply installationtesting and commissioning of LED Screen in the Conference hall of Director of EPM at Raptani Bhawan,Nayapalli,Bhubaneswar",Supply installation testing and commissioning of LED Screen in the Conference hall of Director of EPM at Raptani Bhawan Nayapalli Bhubaneswar,Works,National Competitive Bid,Percentage,Electrical Works,No,No,NA ,14-Oct-2019 12:00 PM,21-Oct-2019 03:30 PM ,105.0,No ,No,Online,07-Nov-2019 11:30 AM,IDCO||IDCO,"Raptani Bhawan,Nayapalli",751012.0,2.0,"23,99,120",Addsoft Technologies Private Limited,"2,039,492.13",Accepted-AOC,22-Sep-2021,IDCO||IDCO,C8_Scheme,omm,Mitigation,False,False
2019_OLIC_52407_5,19/18-19,Installation of new and revival of defunct LI Project of Silda KFW TW,Installation of new and revival of defunct LI Project of Silda KFW TW,Works,Open Tender,Item Rate,Civil Works - Lift Irrigation Schemes,No,No,NA ,14-Jan-2019 04:00 PM,NA ,60.0,No ,No,Online,25-Jan-2019 11:00 AM,"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI Division Cuttack",Niali Block,753007.0,2.0,"6,58,000",SANTOSH OJHA,6.31,Accepted-AOC,06-Sep-2021,"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI Division Cuttack",C2_Irrigation|C3_Drought,defunct|irrigation|lift irrigation|revival|tw ,Mitigation,False,False
2020_EICCL_63787_1,CE-WBP(O)-11/2020-21,Construction of H.L. Bridge over Haripur Nallah including release vents at 3rd km of Haripur- Udayapur road in the District of Angul under NABARD Assistance RIDF-XXVI,Construction of H.L. Bridge over Haripur Nallah including release vents at 3rd km of Haripur- Udayapur road in the District of Angul under NABARD Assistance RIDF-XXVI,Works,Open Tender,Percentage,Civil Works - Bridges,No,No,NA ,19-Nov-2020 02:40 PM,20-Nov-2020 11:30 AM ,90.0,No ,No,Online,12-Jan-2021 11:30 AM,EIC-CIVIL||EIC-CIVIL,In the District of Angul,751001.0,2.0,,BKD INFRASTRUCTURE PRIVATE LIMITED,"356,127,903",Accepted-AOC,22-Sep-2021,EIC-CIVIL||EIC-CIVIL,C8_Scheme,nabard|ridf,Mitigation,False,False
2020_OLIC_63546_52,1601_28_10_2020,Sathiatikiri TW,Installation Energisation and Revival of Lift Irrigation Projects on turnkey basis for the Sathiatikiri TW project at Jajpur Block in Jajpur District,Works,Open Tender,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,12-Nov-2020 10:00 AM,NA ,180.0,No ,No,Online,21-Nov-2020 11:00 AM,"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI Division Jajpur Road",Jajpur Road,755019.0,2.0,,Anushka Infrastructure Prop -Hrushi Kesha Pati,"751,207.16",Accepted-AOC,01-Sep-2021,"Orissa Lift Irrigation Corporation||LI,Central Circle, Cuttack||LI Division Jajpur Road",C2_Irrigation|C3_Drought,irrigation|lift irrigation|revival|tw ,Mitigation,False,False
2020_OLIC_64725_14,EEOLICSBP-07/2020-21,Installation of Dalpatpali-III RL Project under Rengali Block in Sambalpur District,Installation of Dalpatpali-III RL Project under Rengali Block in Sambalpur District,Works,Open Tender,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,18-Dec-2020 10:00 AM,NA ,120.0,No ,No,Online,31-Dec-2020 10:00 AM,Orissa Lift Irrigation Corporation||LI Northern Circle Sambalpur||LI Division Sambalpur,Rengali,768212.0,1.0,"38,24,489",BHISHMA BERIHA,"3,535,358",Accepted-AOC,15-Sep-2021,Orissa Lift Irrigation Corporation||LI Northern Circle Sambalpur||LI Division Sambalpur,C2_Irrigation,irrigation|lift irrigation,Mitigation,False,False
2020_OLIC_64725_15,EEOLICSBP-07/2020-21,Installation of Deheripali-III RL Project under Rengali Block in Sambalpur District,Installation of Deheripali-III RL Project under Rengali Block in Sambalpur District,Works,Open Tender,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,18-Dec-2020 10:00 AM,NA ,120.0,No ,No,Online,31-Dec-2020 10:00 AM,Orissa Lift Irrigation Corporation||LI Northern Circle Sambalpur||LI Division Sambalpur,Rengali,768212.0,1.0,"38,15,131",DIPAK RANJAN BEHERA,"3,243,243",Accepted-AOC,15-Sep-2021,Orissa Lift Irrigation Corporation||LI Northern Circle Sambalpur||LI Division Sambalpur,C2_Irrigation,irrigation|lift irrigation,Mitigation,False,False
2021_CEMWR_67263_1,EE/MDA-23(5)/ 2020-21,"Fabrication, Supply and Erection of Gate and Hoist of Malbeda Check Dam of Chandahandi Block Under Minor Irrigation Sub-Division, Chandahandi",Mechanical Works,Works,Open Tender,Percentage,Mechanical Works,No,No,NA ,19-Mar-2021 10:00 AM,NA ,90.0,No ,No,Online,31-Mar-2021 12:00 PM,"Chief Engineer Mech - WR Bhubaneswar||SE, Mechanical, MIP, Hirakud||EE, Mech Divn, Ambaguda",AMBAGUDA,764055.0,1.0,,Md Yousuf Hussain,"686,516.04",Accepted-AOC,01-Sep-2021,"Chief Engineer Mech - WR Bhubaneswar||SE, Mechanical, MIP, Hirakud||EE, Mech Divn, Ambaguda",C1_WaterConservation,mip,Unknown,False,False
2021_CERWI_68721_2,RWDKNJ 01/2021-22,"Periodical maintenance such as GSB, WBM renewal coat with SDBC of","Periodical maintenance such as GSB, WBM renewal coat with SDBC of A Rasamtala to Hatibari Road for 2021 22 B Sunaposi- Baliposi- Bishipur Road for 2021 22",Works,Open Tender,Percentage,Civil Works - Roads,No,No,NA ,26-May-2021 09:00 AM,NA ,90.0,No ,No,Online,07-Jun-2021 11:00 AM,CE RW I||RWCIRCLE-BARIPADA||RW Division Karanjia,"Karanjia, Mayurbhanj",757037.0,2.0,"41,07,000",Purna Chandra Behera,"4,306,793",Accepted-AOC,23-Sep-2021,CE RW I||RWCIRCLE-BARIPADA||RW Division Karanjia,C2_Irrigation,lip,Unknown,False,False
2021_CEUIP_69662_3,"EE-RCD-I-06(01-04)/21-22, Dt.02.07.2021",Maintenance of Minors and Sub-Minors of RMC from RD 21.432KM to 41.00KM for Khariff Irrigation 2021,Repair of Minors,Works,National Competitive Bid,Percentage,Civil Works - Canal,No,No,NA ,09-Jul-2021 10:00 AM,NA ,90.0,No ,No,Online,22-Jul-2021 10:00 AM,"CCE Upper Indravati Irrigation Project Mukhiguda||CCE Upper Indravati Irrigation Project Mukhiguda||EE, Right Canal Divn-I, Mukhiguda",MUKHIGUDA,766026.0,1.0,"3,66,986",Achutanand Mund,"311,975",Accepted-AOC,11-Sep-2021,"CCE Upper Indravati Irrigation Project Mukhiguda||CCE Upper Indravati Irrigation Project Mukhiguda||EE, Right Canal Divn-I, Mukhiguda",C2_Irrigation,canal|irrigation,DamageResponse,False,False
2021_EICCL_65960_1,EE-35/2020-21,Construction of Fixed Vision Centre (FVC) under UEH SUNETRA at CHC Badasahi in the District of Mayurbhanj for the year 2020-21 (Composite Tender),Construction of Fixed Vision Centre (FVC) under UEH SUNETRA at CHC Badasahi in the District of Mayurbhanj for the year 2020-21 (Composite Tender),Works,Open Tender,Percentage,Civil Works - Buildings,No,No,NA ,02-Feb-2021 10:15 AM,NA ,90.0,No ,No,Online,10-Feb-2021 11:00 AM,EIC-CIVIL||SERNB-CIRCLE-EASTERN||EERNB-DIVN-BARIPADA,Baripada,757001.0,1.0,,ABINASH KUMAR MOHANTY,"86,749",Accepted-AOC,13-Sep-2021,EIC-CIVIL||SERNB-CIRCLE-EASTERN||EERNB-DIVN-BARIPADA,C7_PostHarvestSupply,chc,Mitigation,False,False
2021_EICCL_68220_1,BID01 of 2021-22,Widening of Rajamunda bypass Chowk -Rajamunda Tumkela Ghat (Original Defunct NH-23) from Ch 286/700Km to 287/450Km in the district of Sundargarh under DMF fund.for the Year 2020-21,Widening of Rajamunda bypass Chowk -Rajamunda Tumkela Ghat (Original Defunct NH-23) from Ch 286/700Km to 287/450Km in the district of Sundargarh under DMF fund.for the Year 2020-21,Works,Open Tender,Percentage,Civil Works - Roads,No,No,NA ,06-May-2021 05:00 PM,NA ,90.0,No ,No,Online,03-Jun-2021 11:00 AM,EIC-CIVIL||SERNB-CIRCLE-KEONJHAR||EERNB-DIVN-ROURKELA,Rourkela,769012.0,2.0,"86,96,511",Lingaraj Pradhan,"7,827,730",Accepted-AOC,06-Sep-2021,EIC-CIVIL||SERNB-CIRCLE-KEONJHAR||EERNB-DIVN-ROURKELA,C3_Drought,defunct,Mitigation,False,False
2021_EICCL_68220_2,BID01 of 2021-22,Widening of Lahangapada-Rajamunda Chowk(Original defunctNH-215) road from Ch 1/450Km to 2/162Km in the district of Sundargarh under DMF fund.for the Year 2020-21,Widening of Lahangapada-Rajamunda Chowk(Original defunctNH-215) road from Ch 1/450Km to 2/162Km in the district of Sundargarh under DMF fund.for the Year 2020-21,Works,Open Tender,Percentage,Civil Works - Roads,No,No,NA ,06-May-2021 05:00 PM,NA ,90.0,No ,No,Online,03-Jun-2021 11:00 AM,EIC-CIVIL||SERNB-CIRCLE-KEONJHAR||EERNB-DIVN-ROURKELA,Rourkela,769012.0,2.0,"79,49,953",Lingaraj Pradhan,"7,162,908",Accepted-AOC,06-Sep-2021,EIC-CIVIL||SERNB-CIRCLE-KEONJHAR||EERNB-DIVN-ROURKELA,C3_Drought,defunct,Mitigation,False,False
2021_OBCC_69274_1,03/SPM(OBCC INFRA)/2021-22,"Supplying, installation, testing and commissioning of 100 KVA, 415V, 50HZ Silent type DG Set, AMF Panel, Bus Ducting/ Cables from DG Sets to Essential Panel etc. complete in all respect for OBCC Building at Vikash Bhavan, Nayapali, Bhubaneswar","Supplying, installation, testing and commissioning of 100 KVA, 415V, 50HZ Silent type DG Set, AMF Panel, Bus Ducting/ Cables from DG Sets to Essential Panel etc. complete in all respect for OBCC Building at Vikash Bhavan, Nayapali, Bhubaneswar",Works,Open Tender,Percentage,Electrical Works,No,No,NA ,22-Jun-2021 06:30 PM,NA ,90.0,No ,No,Online,01-Jul-2021 11:30 AM,Orissa Bridge and Construction Corporation Ltd,"Vikash Bhavan, Nayapali, Bhubaneswar",751012.0,2.0,"9,82,143",GSP POWER PROJECTS RETAIL DIVISION,"834,919.76",Accepted-AOC,15-Sep-2021,Orissa Bridge and Construction Corporation Ltd,C8_Scheme,omm,Mitigation,False,False
2021_OLIC_66448_27,07/2020-21-459/OLIC (BDK) dt. 09.02.2021,BANGALISAHI,BANGALISAHI,Works,Open Tender,Turn-key,Civil Works - Lift Irrigation Schemes,No,No,NA ,17-Feb-2021 04:00 PM,NA ,180.0,No ,No,Online,26-Feb-2021 11:00 AM,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Bhadrak,BHADRAK,756100.0,1.0,"13,32,376",Khageswar Mahalik,"1,239,110",Accepted-AOC,13-Sep-2021,Orissa Lift Irrigation Corporation||LI BALASORE||LI Division Bhadrak,C2_Irrigation,irrigation|lift irrigation,Unknown,False,False
2021_OLIC_67184_1,OLIC-BPT-09/2020-21,NEW REVIVAL DEFUNCT LIPs WORK INSTALLATION AND ENERGISATION OF KUTINGAPADAR-II OF LIPs UNDER KESINGA BLOCK IN KALAHANDI DISTRICT,"Construction of Head works, Distribution System and energisation including power supply work",Works,Open Tender,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,15-Mar-2021 06:00 PM,NA ,365.0,No ,No,Online,26-Mar-2021 11:00 AM,Orissa Lift Irrigation Corporation||LI Western Circle Bhawanipatna||LI Division Bhawanipatna,"Kesinga, Dist. Kalahandi",766001.0,1.0,,"M/S SHIVANI INFRASTRUCTURE AND SUPPLIERS, PROP. YASH AGRAWAL","2,305,206",Accepted-AOC,28-Sep-2021,Orissa Lift Irrigation Corporation||LI Western Circle Bhawanipatna||LI Division Bhawanipatna,C2_Irrigation,irrigation|lift irrigation,Mitigation,False,False
2021_OLIC_67184_12,OLIC-BPT-09/2020-21,NEW REVIVAL DEFUNCT LIPs WORK INSTALLATION AND ENERGISATION OF CHHATIGUDA II OF LIPs UNDER BHAWANIPATNA BLOCK IN KALAHANDI DISTRICT,"Construction of Head works, Distribution System and energisation including power supply work",Works,Open Tender,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,15-Mar-2021 06:00 PM,NA ,365.0,No ,No,Online,26-Mar-2021 11:00 AM,Orissa Lift Irrigation Corporation||LI Western Circle Bhawanipatna||LI Division Bhawanipatna,"Bhawanipatna, Dist. Kalahandi",766001.0,1.0,,"M/S SHIVANI INFRASTRUCTURE AND SUPPLIERS, PROP. YASH AGRAWAL","1,229,511",Accepted-AOC,28-Sep-2021,Orissa Lift Irrigation Corporation||LI Western Circle Bhawanipatna||LI Division Bhawanipatna,C2_Irrigation,irrigation|lift irrigation,Mitigation,False,False
2021_OLIC_67184_4,OLIC-BPT-09/2020-21,NEW REVIVAL DEFUNCT LIPs WORK INSTALLATION AND ENERGISATION OF ASURGADA VIII OF LIPs UNDER NARLA BLOCK IN KALAHANDI DISTRICT,"Construction of Head works, Distribution System and energisation including power supply work",Works,Open Tender,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,15-Mar-2021 06:00 PM,NA ,365.0,No ,No,Online,26-Mar-2021 11:00 AM,Orissa Lift Irrigation Corporation||LI Western Circle Bhawanipatna||LI Division Bhawanipatna,"NARLA, Dist. Kalahandi",766001.0,1.0,,"M/S SHIVANI INFRASTRUCTURE AND SUPPLIERS, PROP. YASH AGRAWAL","2,304,022",Accepted-AOC,28-Sep-2021,Orissa Lift Irrigation Corporation||LI Western Circle Bhawanipatna||LI Division Bhawanipatna,C2_Irrigation,irrigation|lift irrigation,Mitigation,False,False
2021_OLIC_67184_5,OLIC-BPT-09/2020-21,NEW REVIVAL DEFUNCT LIPs WORK INSTALLATION AND ENERGISATION OF KERNAPALA III OF LIPs UNDER KARLAMUNDA BLOCK IN KALAHANDI DISTRICT,"Construction of Head works, Distribution System and energisation including power supply work",Works,Open Tender,Percentage,Civil Works - Lift Irrigation Schemes,No,No,NA ,15-Mar-2021 06:00 PM,NA ,365.0,No ,No,Online,26-Mar-2021 11:00 AM,Orissa Lift Irrigation Corporation||LI Western Circle Bhawanipatna||LI Division Bhawanipatna,"KARLAMUNDA, Dist. Kalahandi",766001.0,1.0,,"M/S SHIVANI INFRASTRUCTURE AND SUPPLIERS, PROP. YASH AGRAWAL","2,299,051",Accepted-AOC,28-Sep-2021,Orissa Lift Irrigation Corporation||LI Western Circle Bhawanipatna||LI Division Bhawanipatna,C2_Irrigation,irrigation|lift irrigation,Mitigation,False,False
2021_OSAMB_67879_11,01/219/13.04.2021/2020-21,Repair and Renovation of CAP Storage and Construction of CC Road at Kutra LAMPCS at Kutra Block under RMC Sargipali out of DMF 2020-21.,Repair and Renovation of CAP Storage and Construction of CC Road at Kutra LAMPCS at Kutra Block under RMC Sargipali out of DMF 2020-21.,Works,Open Tender,Percentage,Civil Works - Buildings,No,No,NA ,19-Apr-2021 11:00 AM,NA ,90.0,No ,No,Online,29-Apr-2021 10:00 AM,Odisha State Agricultural Marketing Board||RMC Sargipali,Kutra Block,770018.0,1.0,"12,04,324",Dillip Kumar Gidhi,"1,023,795.86",Accepted-AOC,22-Sep-2021,Odisha State Agricultural Marketing Board||RMC Sargipali,C2_Irrigation|C4_FloodCyclone,mpcs|rmc,DamageResponse,False,False
2021_OSAMB_67879_13,01/219/13.04.2021/2020-21,Repair and Renovation of CAP Storage at Subdega LAMPCS at Subdega Block under RMC Sargipali out of DMF 2020-21.,Repair and Renovation of CAP Storage at Subdega LAMPCS at Subdega Block under RMC Sargipali out of DMF 2020-21.,Works,Open Tender,Percentage,Civil Works - Buildings,No,No,NA ,19-Apr-2021 11:00 AM,NA ,90.0,No ,No,Online,29-Apr-2021 10:00 AM,Odisha State Agricultural Marketing Board||RMC Sargipali,Subdega Block,770014.0,1.0,"12,60,809",Dillip Kumar Gidhi,"1,071,813.94",Accepted-AOC,22-Sep-2021,Odisha State Agricultural Marketing Board||RMC Sargipali,C2_Irrigation|C4_FloodCyclone,mpcs|rmc,DamageResponse,False,False
2021_OSAMB_67879_14,01/219/13.04.2021/2020-21,Construction of Godown cum Storage Room and Paveyard at Laikera PPC under Hemgir LAMPCS at Hemgir Block under RMC Sargipali out of DMF 2020-21.,Construction of Godown cum Storage Room and Paveyard at Laikera PPC under Hemgir LAMPCS at Hemgir Block under RMC Sargipali out of DMF 2020-21.,Works,Open Tender,Percentage,Civil Works - Buildings,No,No,NA ,19-Apr-2021 11:00 AM,NA ,90.0,No ,No,Online,29-Apr-2021 10:00 AM,Odisha State Agricultural Marketing Board||RMC Sargipali,Hemgir Block,770013.0,1.0,,Dillip Kumar Gidhi,"1,450,313.67",Accepted-AOC,22-Sep-2021,Odisha State Agricultural Marketing Board||RMC Sargipali,C2_Irrigation|C4_FloodCyclone,mpcs|rmc,Mitigation,False,False
2021_OSAMB_67879_16,01/219/13.04.2021/2020-21,Construction of Grading laboratory Room at Ujalpur Market Yard Under RMC sargipali out of DMF 2020-21.,Construction of Grading laboratory Room at Ujalpur Market Yard Under RMC Sargipali out of DMF 2020-21.,Works,Open Tender,Percentage,Civil Works - Buildings,No,No,NA ,19-Apr-2021 11:00 AM,NA ,90.0,No ,No,Online,29-Apr-2021 10:00 AM,Odisha State Agricultural Marketing Board||RMC Sargipali,Ujalpur,770011.0,1.0,"15,94,375",Dillip Kumar Gidhi,"1,355,378.49",Accepted-AOC,22-Sep-2021,Odisha State Agricultural Marketing Board||RMC Sargipali,C2_Irrigation,rmc,Mitigation,False,False
2021_OSAMB_67879_6,01/219/13.04.2021/2020-21,Construction of 500 MT Godown at Bargaon LAMPCS at Bargaon Block Under RMC Sargipali out of DMF 2020-21.,Construction of 500 MT Godown at Bargaon LAMPCS at Bargaon Block Under RMC Sargipali out of DMF 2020-21.,Works,Open Tender,Percentage,Civil Works - Buildings,No,No,NA ,19-Apr-2021 11:00 AM,NA ,90.0,No ,No,Online,29-Apr-2021 10:00 AM,Odisha State Agricultural Marketing Board||RMC Sargipali,Bargaon Block,770016.0,1.0,"38,99,964",RAJIB LOCHAN ACHARYA,"3,315,359.04",Accepted-AOC,02-Sep-2021,Odisha State Agricultural Marketing Board||RMC Sargipali,C2_Irrigation|C4_FloodCyclone,mpcs|rmc,Mitigation,False,False
2021_OSAMB_67879_8,01/219/13.04.2021/2020-21,"Construction of Watchmenshed , Bore Well and Paveyard at Raidihi PPC at Lephripara Block Under RMC Sargipali out of DMF 2020-21.","Construction of Watchmenshed , Bore Well and Paveyard at Raidihi PPC at Lephripara Block Under RMC Sargipali out of DMF 2020-21.",Works,Open Tender,Percentage,Civil Works - Buildings,No,No,NA ,19-Apr-2021 11:00 AM,NA ,90.0,No ,No,Online,29-Apr-2021 10:00 AM,Odisha State Agricultural Marketing Board||RMC Sargipali,Lephripara Block,770021.0,1.0,"16,61,750",Dillip Kumar Gidhi,"1,412,654.09",Accepted-AOC,22-Sep-2021,Odisha State Agricultural Marketing Board||RMC Sargipali,C2_Irrigation,bore well|rmc,Mitigation,False,False
2021_OSAMB_67903_1,02/223/13.04.2021 OF 2020-21.,"Construction of 500 MT Godown , Bore well , CC Road and Paveyard at Biribira LAMPCS at Sadar Block under RMC Sargipali out of DMF 2020-21.","Construction of 500 MT Godown , Bore well , CC Road and Paveyard at Biribira LAMPCS at Sadar Block under RMC Sargipali out of DMF 2020-21.",Works,Open Tender,Percentage,Civil Works - Buildings,No,No,NA ,20-Apr-2021 11:00 AM,NA ,90.0,No ,No,Online,05-May-2021 10:00 AM,Odisha State Agricultural Marketing Board||RMC Sargipali,Sadar Block,770022.0,2.0,,RAJIB LOCHAN ACHARYA,"5,266,397",Accepted-AOC,22-Sep-2021,Odisha State Agricultural Marketing Board||RMC Sargipali,C2_Irrigation|C4_FloodCyclone,bore well|mpcs|rmc,Mitigation,False,False
